,Object1,Object2,Relatedness
3500,credit_card,stove_burner,-1.0
3501,credit_card,stove_knob,-1.0
3502,credit_card,table_top_decor,-1.0
3503,credit_card,target_circle,-1.0
3504,credit_card,teddy_bear,-1.0
3505,credit_card,television,-1.0
3506,credit_card,tennis_racket,-1.0
3507,credit_card,tissue_box,-1.0
3508,credit_card,toaster,-1.0
3509,credit_card,toilet,-1.0
3510,credit_card,toilet_paper,-1.0
3511,credit_card,toilet_paper_hanger,-1.0
3512,credit_card,tomato,-1.0
3513,credit_card,towel,-1.0
3514,credit_card,towel_holder,-1.0
3515,credit_card,tv_stand,-1.0
3516,credit_card,vacuum_cleaner,-1.0
3517,credit_card,vase,-1.0
3518,credit_card,watch,-1.0
3519,credit_card,watering_can,-1.0
3520,credit_card,window,-1.0
3521,credit_card,wine_bottle,-1.0
3522,credit_card,oven,-1.0
3523,credit_card,tooth_brush,-1.0
3524,credit_card,hair_drier,-1.0
3525,credit_card,keyboard,-1.0
3526,credit_card,scissors,-1.0
3527,credit_card,mouse,-1.0
3528,cup,alarm_clock,-1.0
3529,cup,aluminum_foil,-1.0
3530,cup,apple,-1.0
3531,cup,arm_chair,-1.0
3532,cup,baseball_bat,-1.0
3533,cup,basketball_bat,-1.0
3534,cup,bathtub,-1.0
3535,cup,bathtub_basin,-1.0
3536,cup,bed,-1.0
3537,cup,blinds,-1.0
3538,cup,book,-1.0
3539,cup,boots,-1.0
3540,cup,bottle,-1.0
3541,cup,bowl,-1.0
3542,cup,box,-1.0
3543,cup,bread,-1.0
3544,cup,butter_knife,-1.0
3545,cup,cabinet,-1.0
3546,cup,cabinet,-1.0
3547,cup,candle,-1.0
3548,cup,cd,-1.0
3549,cup,cell_phone,-1.0
3550,cup,chair,-1.0
3551,cup,cloth,-1.0
3552,cup,coffee_machine,-1.0
3553,cup,coffee_table,-1.0
3554,cup,counter_top,-1.0
3555,cup,credit_card,-1.0
3556,cup,cup,-1.0
3557,cup,curtains,-1.0
3558,cup,desk,-1.0
3559,cup,desk_lamp,-1.0
3560,cup,desktop,-1.0
3561,cup,dining_table,-1.0
3562,cup,dish_sponge,-1.0
3563,cup,dog_bed,-1.0
3564,cup,drawer,-1.0
3565,cup,dresser,-1.0
3566,cup,dumbbell,-1.0
3567,cup,egg,-1.0
3568,cup,faucet,-1.0
3569,cup,floor,-1.0
3570,cup,floor_lamp,-1.0
3571,cup,foot_stool,-1.0
3572,cup,fork,-1.0
3573,cup,fridge,-1.0
3574,cup,garbage_bag,-1.0
3575,cup,hand_towel,-1.0
3576,cup,hand_towel_holder,-1.0
3577,cup,house_plant,-1.0
3578,cup,kettle,-1.0
3579,cup,key_chain,-1.0
3580,cup,knife,-1.0
3581,cup,ladle,-1.0
3582,cup,laptop,-1.0
3583,cup,laundry_hamper,-1.0
3584,cup,lettuce,-1.0
3585,cup,light_switch,-1.0
3586,cup,microwave,-1.0
3587,cup,mirror,-1.0
3588,cup,mug,-1.0
3589,cup,newspaper,-1.0
3590,cup,ottoman,-1.0
3591,cup,painting,-1.0
3592,cup,pan,-1.0
3593,cup,paper_towel_roll,-1.0
3594,cup,pen,-1.0
3595,cup,pencil,-1.0
3596,cup,pepper_shaker,-1.0
3597,cup,pillow,-1.0
3598,cup,plate,-1.0
3599,cup,plunger,-1.0
3600,cup,poster,-1.0
3601,cup,pot,-1.0
3602,cup,potato,-1.0
3603,cup,remote_control,-1.0
3604,cup,room_decor,-1.0
3605,cup,safe,-1.0
3606,cup,salt_shaker,-1.0
3607,cup,scrub_brush,-1.0
3608,cup,shelf,-1.0
3609,cup,shelving_unit,-1.0
3610,cup,shower_curtain,-1.0
3611,cup,shower_door,-1.0
3612,cup,shower_glass,-1.0
3613,cup,shower_head,-1.0
3614,cup,side_table,-1.0
3615,cup,sink,-1.0
3616,cup,sink_basin,-1.0
3617,cup,soap_bar,-1.0
3618,cup,soap_bottle,-1.0
3619,cup,soap_bottle,-1.0
3620,cup,sofa,-1.0
3621,cup,spatula,-1.0
3622,cup,spoon,-1.0
3623,cup,spray_bottle,-1.0
3624,cup,statue,-1.0
3625,cup,stool,-1.0
3626,cup,stove_burner,-1.0
3627,cup,stove_knob,-1.0
3628,cup,table_top_decor,-1.0
3629,cup,target_circle,-1.0
3630,cup,teddy_bear,-1.0
3631,cup,television,-1.0
3632,cup,tennis_racket,-1.0
3633,cup,tissue_box,-1.0
3634,cup,toaster,-1.0
3635,cup,toilet,-1.0
3636,cup,toilet_paper,-1.0
3637,cup,toilet_paper_hanger,-1.0
3638,cup,tomato,-1.0
3639,cup,towel,-1.0
3640,cup,towel_holder,-1.0
3641,cup,tv_stand,-1.0
3642,cup,vacuum_cleaner,-1.0
3643,cup,vase,-1.0
3644,cup,watch,-1.0
3645,cup,watering_can,-1.0
3646,cup,window,-1.0
3647,cup,wine_bottle,-1.0
3648,cup,oven,-1.0
3649,cup,tooth_brush,-1.0
3650,cup,hair_drier,-1.0
3651,cup,keyboard,-1.0
3652,cup,scissors,-1.0
3653,cup,mouse,-1.0
3654,curtains,alarm_clock,-1.0
3655,curtains,aluminum_foil,-1.0
3656,curtains,apple,-1.0
3657,curtains,arm_chair,-1.0
3658,curtains,baseball_bat,-1.0
3659,curtains,basketball_bat,-1.0
3660,curtains,bathtub,-1.0
3661,curtains,bathtub_basin,-1.0
3662,curtains,bed,-1.0
3663,curtains,blinds,-1.0
3664,curtains,book,-1.0
3665,curtains,boots,-1.0
3666,curtains,bottle,-1.0
3667,curtains,bowl,-1.0
3668,curtains,box,-1.0
3669,curtains,bread,-1.0
3670,curtains,butter_knife,-1.0
3671,curtains,cabinet,-1.0
3672,curtains,cabinet,-1.0
3673,curtains,candle,-1.0
3674,curtains,cd,-1.0
3675,curtains,cell_phone,-1.0
3676,curtains,chair,-1.0
3677,curtains,cloth,-1.0
3678,curtains,coffee_machine,-1.0
3679,curtains,coffee_table,-1.0
3680,curtains,counter_top,-1.0
3681,curtains,credit_card,-1.0
3682,curtains,cup,-1.0
3683,curtains,curtains,-1.0
3684,curtains,desk,-1.0
3685,curtains,desk_lamp,-1.0
3686,curtains,desktop,-1.0
3687,curtains,dining_table,-1.0
3688,curtains,dish_sponge,-1.0
3689,curtains,dog_bed,-1.0
3690,curtains,drawer,-1.0
3691,curtains,dresser,-1.0
3692,curtains,dumbbell,-1.0
3693,curtains,egg,-1.0
3694,curtains,faucet,-1.0
3695,curtains,floor,-1.0
3696,curtains,floor_lamp,-1.0
3697,curtains,foot_stool,-1.0
3698,curtains,fork,-1.0
3699,curtains,fridge,-1.0
3700,curtains,garbage_bag,-1.0
3701,curtains,hand_towel,-1.0
3702,curtains,hand_towel_holder,-1.0
3703,curtains,house_plant,-1.0
3704,curtains,kettle,-1.0
3705,curtains,key_chain,-1.0
3706,curtains,knife,-1.0
3707,curtains,ladle,-1.0
3708,curtains,laptop,-1.0
3709,curtains,laundry_hamper,-1.0
3710,curtains,lettuce,-1.0
3711,curtains,light_switch,-1.0
3712,curtains,microwave,-1.0
3713,curtains,mirror,-1.0
3714,curtains,mug,-1.0
3715,curtains,newspaper,-1.0
3716,curtains,ottoman,-1.0
3717,curtains,painting,-1.0
3718,curtains,pan,-1.0
3719,curtains,paper_towel_roll,-1.0
3720,curtains,pen,-1.0
3721,curtains,pencil,-1.0
3722,curtains,pepper_shaker,-1.0
3723,curtains,pillow,-1.0
3724,curtains,plate,-1.0
3725,curtains,plunger,-1.0
3726,curtains,poster,-1.0
3727,curtains,pot,-1.0
3728,curtains,potato,-1.0
3729,curtains,remote_control,-1.0
3730,curtains,room_decor,-1.0
3731,curtains,safe,-1.0
3732,curtains,salt_shaker,-1.0
3733,curtains,scrub_brush,-1.0
3734,curtains,shelf,-1.0
3735,curtains,shelving_unit,-1.0
3736,curtains,shower_curtain,-1.0
3737,curtains,shower_door,-1.0
3738,curtains,shower_glass,-1.0
3739,curtains,shower_head,-1.0
3740,curtains,side_table,-1.0
3741,curtains,sink,0.001
3742,curtains,sink_basin,-0.05
3743,curtains,soap_bar,0.002
3744,curtains,soap_bottle,0.002
3745,curtains,soap_bottle,0.002
3746,curtains,sofa,0.274
3747,curtains,spatula,-0.033
3748,curtains,spoon,0.042
3749,curtains,spray_bottle,0.046
3750,curtains,statue,-0.071
3751,curtains,stool,0.141
3752,curtains,stove_burner,-0.012
3753,curtains,stove_knob,0.009
3754,curtains,table_top_decor,-0.004
3755,curtains,target_circle,0.047
3756,curtains,teddy_bear,0.084
3757,curtains,television,0.04
3758,curtains,tennis_racket,0.001
3759,curtains,tissue_box,0.032
3760,curtains,toaster,0.098
3761,curtains,toilet,0.136
3762,curtains,toilet_paper,0.111
3763,curtains,toilet_paper_hanger,0.111
3764,curtains,tomato,0.073
3765,curtains,towel,0.248
3766,curtains,towel_holder,0.212
3767,curtains,tv_stand,-0.015
3768,curtains,vacuum_cleaner,0.119
3769,curtains,vase,0.058
3770,curtains,watch,-0.112
3771,curtains,watering_can,0.017
3772,curtains,window,0.44
3773,curtains,wine_bottle,0.024
3774,curtains,oven,0.036
3775,curtains,tooth_brush,-0.036
3776,curtains,hair_drier,0.052
3777,curtains,keyboard,0.06
3778,curtains,scissors,0.163
3779,curtains,mouse,0.056
3780,desk,alarm_clock,0.154
3781,desk,aluminum_foil,0.018
3782,desk,apple,0.039
3783,desk,arm_chair,-0.011
3784,desk,baseball_bat,0.043
3785,desk,basketball_bat,-0.056
3786,desk,bathtub,0.141
3787,desk,bathtub_basin,0.011
3788,desk,bed,0.261
3789,desk,blinds,0.017
3790,desk,book,0.127
3791,desk,boots,0.046
3792,desk,bottle,0.056
3793,desk,bowl,0.109
3794,desk,box,0.173
3795,desk,bread,-0.012
3796,desk,butter_knife,-0.056
3797,desk,cabinet,0.305
3798,desk,cabinet,0.305
3799,desk,candle,0.041
3800,desk,cd,0.045
3801,desk,cell_phone,0.067
3802,desk,chair,0.378
3803,desk,cloth,-1.0
3804,desk,coffee_machine,-1.0
3805,desk,coffee_table,-1.0
3806,desk,counter_top,-1.0
3807,desk,credit_card,-1.0
3808,desk,cup,-1.0
3809,desk,curtains,-1.0
3810,desk,desk,-1.0
3811,desk,desk_lamp,-1.0
3812,desk,desktop,-1.0
3813,desk,dining_table,-1.0
3814,desk,dish_sponge,-1.0
3815,desk,dog_bed,-1.0
3816,desk,drawer,-1.0
3817,desk,dresser,-1.0
3818,desk,dumbbell,-1.0
3819,desk,egg,-1.0
3820,desk,faucet,-1.0
3821,desk,floor,-1.0
3822,desk,floor_lamp,-1.0
3823,desk,foot_stool,-1.0
3824,desk,fork,-1.0
3825,desk,fridge,-1.0
3826,desk,garbage_bag,-1.0
3827,desk,hand_towel,-1.0
3828,desk,hand_towel_holder,-1.0
3829,desk,house_plant,-1.0
3830,desk,kettle,-1.0
3831,desk,key_chain,-1.0
3832,desk,knife,-1.0
3833,desk,ladle,-1.0
3834,desk,laptop,-1.0
3835,desk,laundry_hamper,-1.0
3836,desk,lettuce,-1.0
3837,desk,light_switch,-1.0
3838,desk,microwave,-1.0
3839,desk,mirror,-1.0
3840,desk,mug,-1.0
3841,desk,newspaper,-1.0
3842,desk,ottoman,-1.0
3843,desk,painting,-1.0
3844,desk,pan,-1.0
3845,desk,paper_towel_roll,-1.0
3846,desk,pen,-1.0
3847,desk,pencil,-1.0
3848,desk,pepper_shaker,-1.0
3849,desk,pillow,-1.0
3850,desk,plate,-1.0
3851,desk,plunger,-1.0
3852,desk,poster,-1.0
3853,desk,pot,-1.0
3854,desk,potato,-1.0
3855,desk,remote_control,-1.0
3856,desk,room_decor,-1.0
3857,desk,safe,-1.0
3858,desk,salt_shaker,-1.0
3859,desk,scrub_brush,-1.0
3860,desk,shelf,-1.0
3861,desk,shelving_unit,-1.0
3862,desk,shower_curtain,-1.0
3863,desk,shower_door,-1.0
3864,desk,shower_glass,-1.0
3865,desk,shower_head,-1.0
3866,desk,side_table,-1.0
3867,desk,sink,-1.0
3868,desk,sink_basin,-1.0
3869,desk,soap_bar,-1.0
3870,desk,soap_bottle,-1.0
3871,desk,soap_bottle,-1.0
3872,desk,sofa,-1.0
3873,desk,spatula,-1.0
3874,desk,spoon,-1.0
3875,desk,spray_bottle,-1.0
3876,desk,statue,-1.0
3877,desk,stool,-1.0
3878,desk,stove_burner,-1.0
3879,desk,stove_knob,-1.0
3880,desk,table_top_decor,-1.0
3881,desk,target_circle,-1.0
3882,desk,teddy_bear,-1.0
3883,desk,television,-1.0
3884,desk,tennis_racket,-1.0
3885,desk,tissue_box,-1.0
3886,desk,toaster,-1.0
3887,desk,toilet,-1.0
3888,desk,toilet_paper,-1.0
3889,desk,toilet_paper_hanger,-1.0
3890,desk,tomato,-1.0
3891,desk,towel,-1.0
3892,desk,towel_holder,-1.0
3893,desk,tv_stand,-1.0
3894,desk,vacuum_cleaner,-1.0
3895,desk,vase,-1.0
3896,desk,watch,-1.0
3897,desk,watering_can,-1.0
3898,desk,window,-1.0
3899,desk,wine_bottle,-1.0
3900,desk,oven,-1.0
3901,desk,tooth_brush,-1.0
3902,desk,hair_drier,-1.0
3903,desk,keyboard,-1.0
3904,desk,scissors,-1.0
3905,desk,mouse,-1.0
3906,desk_lamp,alarm_clock,-1.0
3907,desk_lamp,aluminum_foil,-1.0
3908,desk_lamp,apple,-1.0
3909,desk_lamp,arm_chair,-1.0
3910,desk_lamp,baseball_bat,-1.0
3911,desk_lamp,basketball_bat,-1.0
3912,desk_lamp,bathtub,-1.0
3913,desk_lamp,bathtub_basin,-1.0
3914,desk_lamp,bed,-1.0
3915,desk_lamp,blinds,-1.0
3916,desk_lamp,book,-1.0
3917,desk_lamp,boots,-1.0
3918,desk_lamp,bottle,-1.0
3919,desk_lamp,bowl,-1.0
3920,desk_lamp,box,-1.0
3921,desk_lamp,bread,-1.0
3922,desk_lamp,butter_knife,-1.0
3923,desk_lamp,cabinet,-1.0
3924,desk_lamp,cabinet,-1.0
3925,desk_lamp,candle,-1.0
3926,desk_lamp,cd,-1.0
3927,desk_lamp,cell_phone,-1.0
3928,desk_lamp,chair,-1.0
3929,desk_lamp,cloth,-1.0
3930,desk_lamp,coffee_machine,-1.0
3931,desk_lamp,coffee_table,-1.0
3932,desk_lamp,counter_top,-1.0
3933,desk_lamp,credit_card,-1.0
3934,desk_lamp,cup,-1.0
3935,desk_lamp,curtains,-1.0
3936,desk_lamp,desk,-1.0
3937,desk_lamp,desk_lamp,-1.0
3938,desk_lamp,desktop,-1.0
3939,desk_lamp,dining_table,-1.0
3940,desk_lamp,dish_sponge,-1.0
3941,desk_lamp,dog_bed,-1.0
3942,desk_lamp,drawer,-1.0
3943,desk_lamp,dresser,-1.0
3944,desk_lamp,dumbbell,-1.0
3945,desk_lamp,egg,-1.0
3946,desk_lamp,faucet,-1.0
3947,desk_lamp,floor,-1.0
3948,desk_lamp,floor_lamp,-1.0
3949,desk_lamp,foot_stool,-1.0
3950,desk_lamp,fork,-1.0
3951,desk_lamp,fridge,-1.0
3952,desk_lamp,garbage_bag,-1.0
3953,desk_lamp,hand_towel,-1.0
3954,desk_lamp,hand_towel_holder,-1.0
3955,desk_lamp,house_plant,-1.0
3956,desk_lamp,kettle,-1.0
3957,desk_lamp,key_chain,-1.0
3958,desk_lamp,knife,-1.0
3959,desk_lamp,ladle,-1.0
3960,desk_lamp,laptop,-1.0
3961,desk_lamp,laundry_hamper,-1.0
3962,desk_lamp,lettuce,-1.0
3963,desk_lamp,light_switch,-1.0
3964,desk_lamp,microwave,-1.0
3965,desk_lamp,mirror,-1.0
3966,desk_lamp,mug,-1.0
3967,desk_lamp,newspaper,-1.0
3968,desk_lamp,ottoman,-1.0
3969,desk_lamp,painting,-1.0
3970,desk_lamp,pan,-1.0
3971,desk_lamp,paper_towel_roll,-1.0
3972,desk_lamp,pen,-1.0
3973,desk_lamp,pencil,-1.0
3974,desk_lamp,pepper_shaker,-1.0
3975,desk_lamp,pillow,-1.0
3976,desk_lamp,plate,-1.0
3977,desk_lamp,plunger,-1.0
3978,desk_lamp,poster,-1.0
3979,desk_lamp,pot,-1.0
3980,desk_lamp,potato,-1.0
3981,desk_lamp,remote_control,-1.0
3982,desk_lamp,room_decor,-1.0
3983,desk_lamp,safe,-1.0
3984,desk_lamp,salt_shaker,-1.0
3985,desk_lamp,scrub_brush,-1.0
3986,desk_lamp,shelf,-1.0
3987,desk_lamp,shelving_unit,-1.0
3988,desk_lamp,shower_curtain,-1.0
3989,desk_lamp,shower_door,-1.0
3990,desk_lamp,shower_glass,-1.0
3991,desk_lamp,shower_head,-1.0
3992,desk_lamp,side_table,-1.0
3993,desk_lamp,sink,-1.0
3994,desk_lamp,sink_basin,-1.0
3995,desk_lamp,soap_bar,-1.0
3996,desk_lamp,soap_bottle,-1.0
3997,desk_lamp,soap_bottle,-1.0
3998,desk_lamp,sofa,-1.0
3999,desk_lamp,spatula,-1.0
4000,desk_lamp,spoon,-1.0
4001,desk_lamp,spray_bottle,-1.0
4002,desk_lamp,statue,-1.0
4003,desk_lamp,stool,-1.0
4004,desk_lamp,stove_burner,-1.0
4005,desk_lamp,stove_knob,-1.0
4006,desk_lamp,table_top_decor,-1.0
4007,desk_lamp,target_circle,-1.0
4008,desk_lamp,teddy_bear,-1.0
4009,desk_lamp,television,-1.0
4010,desk_lamp,tennis_racket,-1.0
4011,desk_lamp,tissue_box,-1.0
4012,desk_lamp,toaster,-1.0
4013,desk_lamp,toilet,-1.0
4014,desk_lamp,toilet_paper,-1.0
4015,desk_lamp,toilet_paper_hanger,-1.0
4016,desk_lamp,tomato,-1.0
4017,desk_lamp,towel,-1.0
4018,desk_lamp,towel_holder,-1.0
4019,desk_lamp,tv_stand,-1.0
4020,desk_lamp,vacuum_cleaner,-1.0
4021,desk_lamp,vase,-1.0
4022,desk_lamp,watch,-1.0
4023,desk_lamp,watering_can,-1.0
4024,desk_lamp,window,-1.0
4025,desk_lamp,wine_bottle,-1.0
4026,desk_lamp,oven,-1.0
4027,desk_lamp,tooth_brush,-1.0
4028,desk_lamp,hair_drier,-1.0
4029,desk_lamp,keyboard,-1.0
4030,desk_lamp,scissors,-1.0
4031,desk_lamp,mouse,-1.0
4032,desktop,alarm_clock,-1.0
4033,desktop,aluminum_foil,-1.0
4034,desktop,apple,-1.0
4035,desktop,arm_chair,-1.0
4036,desktop,baseball_bat,-1.0
4037,desktop,basketball_bat,-1.0
4038,desktop,bathtub,-1.0
4039,desktop,bathtub_basin,-1.0
4040,desktop,bed,-1.0
4041,desktop,blinds,-1.0
4042,desktop,book,-1.0
4043,desktop,boots,-1.0
4044,desktop,bottle,-1.0
4045,desktop,bowl,-1.0
4046,desktop,box,-1.0
4047,desktop,bread,-1.0
4048,desktop,butter_knife,-1.0
4049,desktop,cabinet,-1.0
4050,desktop,cabinet,-1.0
4051,desktop,candle,-1.0
4052,desktop,cd,-1.0
4053,desktop,cell_phone,-1.0
4054,desktop,chair,-1.0
4055,desktop,cloth,-1.0
4056,desktop,coffee_machine,-1.0
4057,desktop,coffee_table,-1.0
4058,desktop,counter_top,-1.0
4059,desktop,credit_card,-1.0
4060,desktop,cup,-1.0
4061,desktop,curtains,-1.0
4062,desktop,desk,-1.0
4063,desktop,desk_lamp,-1.0
4064,desktop,desktop,-1.0
4065,desktop,dining_table,-1.0
4066,desktop,dish_sponge,-1.0
4067,desktop,dog_bed,-1.0
4068,desktop,drawer,-1.0
4069,desktop,dresser,-1.0
4070,desktop,dumbbell,-1.0
4071,desktop,egg,-1.0
4072,desktop,faucet,-1.0
4073,desktop,floor,-1.0
4074,desktop,floor_lamp,-1.0
4075,desktop,foot_stool,-1.0
4076,desktop,fork,-1.0
4077,desktop,fridge,-1.0
4078,desktop,garbage_bag,-1.0
4079,desktop,hand_towel,-1.0
4080,desktop,hand_towel_holder,-1.0
4081,desktop,house_plant,-1.0
4082,desktop,kettle,-1.0
4083,desktop,key_chain,-1.0
4084,desktop,knife,-1.0
4085,desktop,ladle,-1.0
4086,desktop,laptop,-1.0
4087,desktop,laundry_hamper,-1.0
4088,desktop,lettuce,-1.0
4089,desktop,light_switch,-1.0
4090,desktop,microwave,-1.0
4091,desktop,mirror,-1.0
4092,desktop,mug,-1.0
4093,desktop,newspaper,-1.0
4094,desktop,ottoman,-1.0
4095,desktop,painting,-1.0
4096,desktop,pan,-1.0
4097,desktop,paper_towel_roll,-1.0
4098,desktop,pen,-1.0
4099,desktop,pencil,-1.0
4100,desktop,pepper_shaker,-1.0
4101,desktop,pillow,-1.0
4102,desktop,plate,-1.0
4103,desktop,plunger,-1.0
4104,desktop,poster,-1.0
4105,desktop,pot,-1.0
4106,desktop,potato,-1.0
4107,desktop,remote_control,-1.0
4108,desktop,room_decor,-1.0
4109,desktop,safe,-1.0
4110,desktop,salt_shaker,-1.0
4111,desktop,scrub_brush,-1.0
4112,desktop,shelf,-1.0
4113,desktop,shelving_unit,-1.0
4114,desktop,shower_curtain,-1.0
4115,desktop,shower_door,-1.0
4116,desktop,shower_glass,-1.0
4117,desktop,shower_head,-1.0
4118,desktop,side_table,-1.0
4119,desktop,sink,-1.0
4120,desktop,sink_basin,-1.0
4121,desktop,soap_bar,-1.0
4122,desktop,soap_bottle,-1.0
4123,desktop,soap_bottle,-1.0
4124,desktop,sofa,-1.0
4125,desktop,spatula,-1.0
4126,desktop,spoon,-1.0
4127,desktop,spray_bottle,-1.0
4128,desktop,statue,-1.0
4129,desktop,stool,-1.0
4130,desktop,stove_burner,-1.0
4131,desktop,stove_knob,-1.0
4132,desktop,table_top_decor,-1.0
4133,desktop,target_circle,-1.0
4134,desktop,teddy_bear,-1.0
4135,desktop,television,-1.0
4136,desktop,tennis_racket,-1.0
4137,desktop,tissue_box,-1.0
4138,desktop,toaster,-1.0
4139,desktop,toilet,-1.0
4140,desktop,toilet_paper,-1.0
4141,desktop,toilet_paper_hanger,-1.0
4142,desktop,tomato,-1.0
4143,desktop,towel,-1.0
4144,desktop,towel_holder,-1.0
4145,desktop,tv_stand,-1.0
4146,desktop,vacuum_cleaner,-1.0
4147,desktop,vase,-1.0
4148,desktop,watch,-1.0
4149,desktop,watering_can,-1.0
4150,desktop,window,-1.0
4151,desktop,wine_bottle,-1.0
4152,desktop,oven,-1.0
4153,desktop,tooth_brush,-1.0
4154,desktop,hair_drier,-1.0
4155,desktop,keyboard,-1.0
4156,desktop,scissors,-1.0
4157,desktop,mouse,-1.0
4158,dining_table,alarm_clock,-1.0
4159,dining_table,aluminum_foil,-1.0
4160,dining_table,apple,-1.0
4161,dining_table,arm_chair,-1.0
4162,dining_table,baseball_bat,-1.0
4163,dining_table,basketball_bat,-1.0
4164,dining_table,bathtub,-1.0
4165,dining_table,bathtub_basin,-1.0
4166,dining_table,bed,-1.0
4167,dining_table,blinds,-1.0
4168,dining_table,book,-1.0
4169,dining_table,boots,-1.0
4170,dining_table,bottle,-1.0
4171,dining_table,bowl,-1.0
4172,dining_table,box,-1.0
4173,dining_table,bread,-1.0
4174,dining_table,butter_knife,-1.0
4175,dining_table,cabinet,-1.0
4176,dining_table,cabinet,-1.0
4177,dining_table,candle,-1.0
4178,dining_table,cd,-1.0
4179,dining_table,cell_phone,-1.0
4180,dining_table,chair,-1.0
4181,dining_table,cloth,-1.0
4182,dining_table,coffee_machine,-1.0
4183,dining_table,coffee_table,-1.0
4184,dining_table,counter_top,-1.0
4185,dining_table,credit_card,-1.0
4186,dining_table,cup,-1.0
4187,dining_table,curtains,-1.0
4188,dining_table,desk,-1.0
4189,dining_table,desk_lamp,-1.0
4190,dining_table,desktop,-1.0
4191,dining_table,dining_table,-1.0
4192,dining_table,dish_sponge,-1.0
4193,dining_table,dog_bed,-1.0
4194,dining_table,drawer,-1.0
4195,dining_table,dresser,-1.0
4196,dining_table,dumbbell,-1.0
4197,dining_table,egg,-0.008
4198,dining_table,faucet,0.102
4199,dining_table,floor,0.203
4200,dining_table,floor_lamp,0.009
4201,dining_table,foot_stool,0.121
4202,dining_table,fork,0.177
4203,dining_table,fridge,0.168
4204,dining_table,garbage_bag,0.03
4205,dining_table,hand_towel,0.106
4206,dining_table,hand_towel_holder,0.106
4207,dining_table,house_plant,-0.042
4208,dining_table,kettle,0.114
4209,dining_table,key_chain,-0.019
4210,dining_table,knife,0.148
4211,dining_table,ladle,0.114
4212,dining_table,laptop,0.017
4213,dining_table,laundry_hamper,0.173
4214,dining_table,lettuce,0.04
4215,dining_table,light_switch,-0.016
4216,dining_table,microwave,0.126
4217,dining_table,mirror,0.106
4218,dining_table,mug,0.105
4219,dining_table,newspaper,0.059
4220,dining_table,ottoman,0.139
4221,dining_table,painting,0.097
4222,dining_table,pan,-0.003
4223,dining_table,paper_towel_roll,0.296
4224,dining_table,pen,0.032
4225,dining_table,pencil,0.008
4226,dining_table,pepper_shaker,0.059
4227,dining_table,pillow,0.004
4228,dining_table,plate,0.284
4229,dining_table,plunger,-0.008
4230,dining_table,poster,0.009
4231,dining_table,pot,0.078
4232,dining_table,potato,-0.006
4233,dining_table,remote_control,0.057
4234,dining_table,room_decor,0.314
4235,dining_table,safe,0.041
4236,dining_table,salt_shaker,0.2
4237,dining_table,scrub_brush,0.031
4238,dining_table,shelf,0.119
4239,dining_table,shelving_unit,0.135
4240,dining_table,shower_curtain,0.187
4241,dining_table,shower_door,0.225
4242,dining_table,shower_glass,-0.007
4243,dining_table,shower_head,0.225
4244,dining_table,side_table,0.05
4245,dining_table,sink,0.226
4246,dining_table,sink_basin,0.136
4247,dining_table,soap_bar,0.06
4248,dining_table,soap_bottle,0.06
4249,dining_table,soap_bottle,0.06
4250,dining_table,sofa,0.303
4251,dining_table,spatula,0.147
4252,dining_table,spoon,0.177
4253,dining_table,spray_bottle,-0.015
4254,dining_table,statue,0.01
4255,dining_table,stool,0.252
4256,dining_table,stove_burner,0.223
4257,dining_table,stove_knob,0.188
4258,dining_table,table_top_decor,-1.0
4259,dining_table,target_circle,-1.0
4260,dining_table,teddy_bear,-1.0
4261,dining_table,television,-1.0
4262,dining_table,tennis_racket,-1.0
4263,dining_table,tissue_box,-1.0
4264,dining_table,toaster,-1.0
4265,dining_table,toilet,-1.0
4266,dining_table,toilet_paper,-1.0
4267,dining_table,toilet_paper_hanger,-1.0
4268,dining_table,tomato,-1.0
4269,dining_table,towel,-1.0
4270,dining_table,towel_holder,-1.0
4271,dining_table,tv_stand,-1.0
